kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_gelu_0,{'x': 1048576},18.880000000000003,19.0,0.9937,XBLOCK=1024 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 131072},18.801,18.921,0.9937,XBLOCK=256 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_add_0,{'x': 4096},18.401,18.52,0.9936,XBLOCK=256 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.681,18.801,0.9936,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 512}",18.401,18.521,0.9935,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,no
triton_poi_fused_gelu_0,{'x': 512},18.4,18.521,0.9935,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},23.561,23.721,0.9933,XBLOCK=1024 num_warps=8,XBLOCK=1024 num_warps=8,no
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},23.561,23.721,0.9933,XBLOCK=1024 num_warps=8,XBLOCK=1024 num_warps=8,no
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",23.161,23.32,0.9932,R0_BLOCK=4096 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 2048}",19.92,20.081000000000003,0.992,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=256 YBLOCK=8 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},19.8,19.959999999999997,0.992,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_silu_0,{'x': 16777216},34.561,34.840999999999994,0.992,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},18.841,19.001,0.9916,XBLOCK=256 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 16384},18.681,18.84,0.9916,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_relu_sigmoid_0,{'x': 131072},18.880000000000003,19.041,0.9915,XBLOCK=128 num_warps=2,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 262144},18.761,18.921,0.9915,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 32768},18.72,18.881,0.9915,XBLOCK=1024 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",18.321,18.481,0.9913,R0_BLOCK=dyn num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",20.241,20.44,0.9903,XBLOCK=128 YBLOCK=1 num_warps=2,XBLOCK=256 YBLOCK=1 num_warps=4,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",57.361000000000004,57.921,0.9903,XBLOCK=128 YBLOCK=32 num_warps=8,XBLOCK=128 YBLOCK=32 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},20.041,20.240000000000002,0.9902,XBLOCK=256 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 2048, 'r0_': 2048}",32.001000000000005,32.321000000000005,0.9901,R0_BLOCK=2048 num_warps=4,R0_BLOCK=2048 num_warps=4,no
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",24.001,24.241,0.9901,R0_BLOCK=8192 num_warps=8,R0_BLOCK=8192 num_warps=8,no
triton_poi_fused_gelu_0,{'x': 2097152},19.281,19.480999999999998,0.9897,XBLOCK=512 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 67108864},104.363,105.48299999999999,0.9894,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
