kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_add_0,{'x': 4096},18.6,18.28,1.0175,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},18.801,18.48,1.0174,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 16384},18.761,18.441,1.0174,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=2,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 1048576},23.561,23.161,1.0173,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=1,yes
triton_poi_fused_relu_sigmoid_0,{'x': 512},18.92,18.6,1.0172,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=64 num_warps=1,yes
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",18.88,18.56,1.0172,XBLOCK=1 R0_BLOCK=512 num_warps=4,XBLOCK=1 R0_BLOCK=2048 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},23.841,23.44,1.0171,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_0,{'x': 131072},18.92,18.601,1.0171,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",19.041,18.72,1.0171,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},19.321,19.0,1.0169,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",19.321,19.0,1.0169,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=16 YBLOCK=32 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 4194304},21.881,21.52,1.0168,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},24.881,24.48,1.0164,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},23.0,22.641,1.0159,XBLOCK=4096 num_warps=4,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 8388608},28.0,27.561,1.0159,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 67108864},148.764,146.443,1.0158,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 67108864},103.803,102.243,1.0153,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 262144},18.641,18.361,1.0152,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",18.6,18.321,1.0152,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 2097152},19.2,18.92,1.0148,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},24.841,24.481,1.0147,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},20.241,19.96,1.0141,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",21.361,21.08,1.0133,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 16384},18.641,18.4,1.0131,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 32768},18.601,18.36,1.0131,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 131072},18.64,18.4,1.013,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 4194304},21.8,21.52,1.013,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 65536},18.761,18.52,1.013,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 32768},18.761,18.52,1.013,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},18.801,18.561,1.0129,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},19.08,18.84,1.0127,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 2097152},19.161,18.92,1.0127,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 2097152},19.201,18.96,1.0127,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_relu_0,{'x': 67108864},148.044,146.244,1.0123,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_0,{'x': 16777216},42.761,42.281,1.0114,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},24.72,24.441,1.0114,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_silu_0,{'x': 512},18.521,18.32,1.011,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4096},18.521,18.321,1.0109,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 262144},18.721,18.52,1.0109,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4096},18.56,18.361,1.0108,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 262144},18.641,18.441,1.0108,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 65536},18.6,18.401,1.0108,XBLOCK=512 num_warps=2,XBLOCK=256 num_warps=1,yes
triton_poi_fused_mul_0,{'x': 131072},18.841,18.641,1.0107,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 1048576},18.961,18.76,1.0107,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 1048576},18.96,18.761,1.0106,XBLOCK=512 num_warps=4,XBLOCK=2048 num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},18.92,18.721,1.0106,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16384},19.08,18.881,1.0105,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=2,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",19.841,19.641,1.0102,XBLOCK=1 num_warps=2,XBLOCK=1 num_warps=2,no
triton_poi_fused_silu_0,{'x': 67108864},103.643,102.603,1.0101,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 4194304},20.761,20.56,1.0098,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
