kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 128}",18.8,6.241,3.0123,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=2,yes
triton_per_fused_mean_2,"{'x': 1, 'r0_': 1024}",20.121,6.680000000000001,3.0121,XBLOCK=1 num_warps=8,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 2097152},21.2,7.04,3.0114,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_0,{'x': 4096},18.52,6.159999999999999,3.0065,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_poi_fused_add_gelu_mul_0,{'x': 512},20.32,6.760000000000001,3.0059,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},20.441,6.801,3.0056,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 262144},19.801,6.6,3.0002,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 1048576},20.161,6.720000000000001,3.0001,XBLOCK=1024 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",20.121,6.720000000000001,2.9942,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",19.881,6.64,2.9941,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 4096},19.6,6.561,2.9873,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},20.161,6.760000000000001,2.9824,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 1048576},20.281,6.801,2.9821,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4096},18.721,6.28,2.9811,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 512}",20.121,6.760000000000001,2.9765,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 1048576},20.12,6.760000000000001,2.9763,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},19.76,6.64,2.9759,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 262144},19.041,6.4,2.9752,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 262144},19.001,6.4,2.9689,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",19.241,6.481,2.9688,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=4,yes
