kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",8.44,9.0,0.9378,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",6.6,7.04,0.9375,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",6.56,7.0,0.9371,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=4,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},11.88,12.68,0.9369,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 65536},6.64,7.1209999999999996,0.9325,XBLOCK=4096 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",10.48,11.24,0.9324,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},8.2,8.801,0.9317,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 2097152},6.88,7.4,0.9297,XBLOCK=512 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 1048576},6.6,7.119999999999999,0.927,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4096},6.44,6.961,0.9252,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 262144},6.4,6.92,0.9249,XBLOCK=512 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 65536},6.4,6.92,0.9249,XBLOCK=256 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 16384},6.32,6.84,0.924,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},7.72,8.36,0.9234,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 2097152},7.04,7.64,0.9215,XBLOCK=512 num_warps=4,XBLOCK=2048 num_warps=8,yes
