kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_silu_0,{'x': 262144},20.041,19.08,1.0504,XBLOCK=64 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},20.201,19.24,1.0499,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 512, 'r0_': 512}",20.361,19.44,1.0474,XBLOCK=1 waves_per_eu=2 num_warps=4,XBLOCK=1 waves_per_eu=2 num_warps=4,no
triton_poi_fused_mul_relu_0,{'x': 32768},19.76,18.881,1.0466,XBLOCK=256 num_warps=2,XBLOCK=128 num_warps=1,yes
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",25.201,24.081,1.0465,XBLOCK=4 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=2048 waves_per_eu=2 num_warps=4,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",19.841,18.961,1.0464,XBLOCK=1 waves_per_eu=2 num_warps=4,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_0,{'x': 16777216},44.481,42.521,1.0461,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=2,no
triton_poi_fused_silu_0,{'x': 65536},20.001,19.12,1.0461,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 2097152},20.361,19.481,1.0452,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 2097152},20.24,19.401,1.0432,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_0,{'x': 4194304},24.521,23.52,1.0426,XBLOCK=2048 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",19.64,18.84,1.0425,XBLOCK=1 num_warps=1,XBLOCK=1 num_warps=1,no
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 1048576},26.281,25.241,1.0412,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_poi_fused_mul_relu_0,{'x': 16777216},35.881,34.481,1.0406,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",21.56,20.72,1.0405,XBLOCK=1 R0_BLOCK=2048 num_warps=4,XBLOCK=1 R0_BLOCK=2048 num_warps=4,no
